Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
81,1,14.718,7.1399,62.8467,-12621.5,-723.388,-3831.12,-193.49,99.1706,1.73802e-06,0,0,0,0,0,0,205,300,0
82,0,13.8025,7.1399,61.626,-12987.7,253.175,-3739.57,-209.108,89.2501,-6.20328e-07,0,0,0,0,0,0,205,300,0
82,1,13.1921,5.91919,63.457,-12987.7,-479.247,-3922.67,-197.448,95.3313,1.14037e-06,0,0,0,0,0,0,205,300,0
83,0,14.718,5.91919,64.0674,-12255.2,-601.318,-3739.57,-195.614,108.713,1.4172e-06,0,0,0,0,0,0,205,300,0
83,1,14.1077,5.61402,62.2363,-12255.2,131.104,-4014.22,-207.107,103.085,-3.18081e-07,0,0,0,0,0,0,205,300,0
84,0,15.0232,5.30884,61.626,-13170.8,-1333.74,-4014.22,-183.358,86.2788,3.26792e-06,0,0,0,0,0,0,205,300,0
84,1,13.8025,4.39331,61.626,-11889,-479.247,-3739.57,-197.223,107.078,1.17425e-06,0,0,0,0,0,0,205,300,0
85,0,13.1921,5.61402,58.5742,-13170.8,-479.247,-4014.22,-196.818,75.1438,1.23543e-06,0,0,0,0,0,0,205,300,0
85,1,14.1077,5.00367,62.8467,-12804.6,-235.107,-4014.22,-201.259,96.2571,5.64869e-07,0,0,0,0,0,0,205,300,0
86,0,14.1077,5.61402,61.626,-12438.4,-235.107,-3648.01,-201.185,98.1638,5.76058e-07,0,0,0,0,0,0,205,300,0
86,1,15.3284,3.78296,62.8467,-12621.5,-845.458,-3922.67,-191.547,99.1706,2.0313e-06,0,0,0,0,0,0,205,300,0
87,0,15.0232,5.00367,59.7949,-11522.8,-601.318,-3922.67,-194.944,107.294,1.51846e-06,0,0,0,0,0,0,205,300,0
87,1,14.718,7.44507,61.0156,-12438.4,-357.177,-3922.67,-199.146,96.1448,8.83909e-07,0,0,0,0,0,0,205,300,0
