Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
48,1,14.718,5.30884,68.3398,-12804.6,-967.529,-3922.67,-190.842,112.634,2.13774e-06,-1.5199,-0.903324,873.865,-29495.7,-19423.1,703.667,227.227,266.247,3.35613e-06
49,0,14.1077,5.91919,62.8467,-13353.9,-357.177,-3556.46,-199.317,87.5165,8.58156e-07,-1.21473,-0.903324,865.93,-29312.6,-19911.4,703.667,227.994,266.149,3.47203e-06
49,1,13.8025,6.52954,63.457,-12438.4,-479.247,-3922.67,-197.448,103.988,1.14037e-06,-2.13025,0.0122031,865.93,-29312.6,-19545.2,612.115,227.571,266.149,3.40817e-06
50,0,15.0232,5.00367,64.0674,-12804.6,-845.458,-3739.57,-191.804,100.139,1.9926e-06,-1.82508,-1.2085,865.93,-28946.4,-19667.2,703.667,227.712,266.572,3.42946e-06
50,1,11.9714,6.83472,62.8467,-12255.2,-845.458,-3922.67,-191.547,104.998,2.0313e-06,-1.5199,-0.292973,864.709,-28946.4,-19667.2,795.22,227.744,266.525,3.4343e-06
51,0,14.718,3.78296,62.8467,-13170.8,131.104,-3922.67,-207.086,90.4301,-3.14992e-07,-0.604376,-1.51368,869.592,-28946.4,-20033.5,886.773,228.038,266.713,3.47861e-06
51,1,15.6335,6.83472,64.0674,-12987.7,-479.247,-3739.57,-197.52,97.2811,1.1295e-06,-4.26649,-1.2085,868.372,-29129.5,-20033.5,612.115,228.07,266.455,3.48349e-06
52,0,14.4128,6.52954,59.7949,-12072.1,-357.177,-3831.12,-199.027,98.1076,9.01954e-07,-0.299201,-0.903324,870.203,-28763.3,-20033.5,703.667,228.022,266.946,3.47617e-06
52,1,13.4973,5.91919,63.457,-12804.6,-1333.74,-3739.57,-183.982,98.2168,3.17363e-06,-0.909552,-0.292973,870.203,-29495.7,-19911.4,978.325,227.881,266.105,3.45498e-06
53,0,12.8869,6.22437,59.7949,-12987.7,-1455.81,-3922.67,-180.653,82.7965,3.67625e-06,-0.299201,-0.598148,871.423,-29312.6,-19789.3,703.667,227.709,266.362,3.42899e-06
53,1,14.1077,4.39331,61.0156,-12255.2,-113.036,-3739.57,-203.147,99.1457,2.79732e-07,-0.909552,-0.903324,867.761,-28763.3,-19789.3,795.22,227.805,266.853,3.44346e-06
