Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
64,0,14.4128,4.69849,62.8467,-11522.8,9.03388,-3922.67,-205.144,116.652,-2.17048e-08,0,0,0,0,0,0,205,300,0
64,1,12.2766,4.69849,62.8467,-12804.6,-601.318,-3648.01,-195.432,96.2571,1.44473e-06,0,0,0,0,0,0,205,300,0
65,0,12.8869,3.47779,62.2363,-12804.6,-1089.6,-3922.67,-187.493,94.259,2.64355e-06,0,0,0,0,0,0,205,300,0
65,1,13.1921,5.30884,59.7949,-12987.7,-723.388,-3648.01,-192.902,82.7965,1.82672e-06,0,0,0,0,0,0,205,300,0
66,0,15.6335,7.44507,57.9639,-12987.7,-113.036,-4014.22,-203.05,75.9351,2.9446e-07,0,0,0,0,0,0,205,300,0
66,1,13.4973,5.61402,62.2363,-13353.9,131.104,-3739.57,-207.107,85.4327,-3.18081e-07,0,0,0,0,0,0,205,300,0
67,0,13.4973,5.91919,64.0674,-12438.4,-113.036,-3922.67,-203.236,105.855,2.66407e-07,0,0,0,0,0,0,205,300,0
67,1,13.8025,5.30884,63.457,-13170.8,-357.177,-3922.67,-199.371,92.4458,8.49902e-07,0,0,0,0,0,0,205,300,0
68,0,13.4973,6.83472,60.4053,-12072.1,-357.177,-4014.22,-199.087,100.148,8.9284e-07,0,0,0,0,0,0,205,300,0
68,1,16.2439,5.30884,60.4053,-12255.2,-1089.6,-3831.12,-186.962,97.1163,2.72368e-06,0,0,0,0,0,0,205,300,0
69,0,13.1921,5.00367,62.8467,-11522.8,9.03388,-3831.12,-205.144,116.652,-2.17048e-08,0,0,0,0,0,0,205,300,0
69,1,13.4973,7.44507,63.457,-12621.5,-1089.6,-3922.67,-187.829,101.102,2.5927e-06,0,0,0,0,0,0,205,300,0
70,0,14.4128,5.91919,58.5742,-12804.6,-1211.67,-3922.67,-184.314,81.3959,3.12351e-06,0,0,0,0,0,0,205,300,0
70,1,14.4128,5.30884,59.7949,-11522.8,9.03388,-3648.01,-205.151,107.294,-2.28126e-08,0,0,0,0,0,0,205,300,0
71,0,13.8025,4.69849,61.0156,-12438.4,-601.318,-3831.12,-195.145,96.1448,1.48809e-06,0,0,0,0,0,0,205,300,0
71,1,13.1921,8.05542,63.457,-12987.7,-1089.6,-3739.57,-187.829,95.3313,2.5927e-06,0,0,0,0,0,0,205,300,0
72,0,14.718,5.00367,64.0674,-12804.6,-845.458,-3648.01,-191.804,100.139,1.9926e-06,0,0,0,0,0,0,205,300,0
72,1,11.9714,7.75025,60.4053,-12987.7,-357.177,-4105.78,-199.087,84.9911,8.9284e-07,0,0,0,0,0,0,205,300,0
73,0,14.4128,7.75025,62.8467,-14452.5,131.104,-3739.57,-207.086,70.0354,-3.14992e-07,0,0,0,0,0,0,205,300,0
73,1,13.4973,6.83472,62.2363,-13903.2,-235.107,-4197.33,-201.222,76.6064,5.70409e-07,0,0,0,0,0,0,205,300,0
74,0,15.0232,5.61402,59.1846,-12438.4,9.03388,-3922.67,-205.153,89.8379,-2.30479e-08,0,0,0,0,0,0,205,300,0
74,1,14.4128,6.52954,62.2363,-13537,-601.318,-3556.46,-195.338,82.4906,1.4589e-06,0,0,0,0,0,0,205,300,0
75,0,14.1077,4.69849,61.0156,-13353.9,131.104,-3648.01,-207.149,81.14,-3.24444e-07,0,0,0,0,0,0,205,300,0
75,1,14.4128,6.22437,62.8467,-12987.7,-113.036,-4105.78,-203.201,93.3436,2.71582e-07,0,0,0,0,0,0,205,300,0
76,0,14.718,5.61402,67.7295,-12621.5,-845.458,-4197.33,-192.517,113.649,1.88486e-06,0,0,0,0,0,0,205,300,0
76,1,14.4128,4.69849,61.626,-12438.4,-845.458,-3739.57,-191.281,98.1638,2.07154e-06,0,0,0,0,0,0,205,300,0
77,0,13.8025,7.75025,61.0156,-12987.7,-601.318,-3739.57,-195.145,87.1419,1.48809e-06,0,0,0,0,0,0,205,300,0
77,1,14.4128,6.83472,60.4053,-12987.7,741.456,-3739.57,-217.275,84.9911,-1.85343e-06,0,0,0,0,0,0,205,300,0
78,0,14.1077,6.22437,62.2363,-12987.7,-479.247,-3648.01,-197.3,91.3169,1.16273e-06,0,0,0,0,0,0,205,300,0
78,1,12.8869,5.30884,62.8467,-12987.7,-845.458,-3739.57,-191.547,93.3436,2.0313e-06,0,0,0,0,0,0,205,300,0
79,0,14.718,5.91919,61.0156,-11889,-967.529,-3831.12,-189.143,105.148,2.39435e-06,0,0,0,0,0,0,205,300,0
79,1,13.1921,7.44507,62.2363,-12804.6,-235.107,-4105.78,-201.222,94.259,5.70409e-07,0,0,0,0,0,0,205,300,0
80,0,13.8025,4.08814,61.626,-12621.5,-1333.74,-3739.57,-183.358,95.1926,3.26792e-06,0,0,0,0,0,0,205,300,0
80,1,14.1077,7.75025,60.4053,-13353.9,-723.388,-3648.01,-193.024,78.9286,1.80826e-06,0,0,0,0,0,0,205,300,0
81,0,13.8025,6.52954,62.8467,-12804.6,-1089.6,-3831.12,-187.663,96.2571,2.61788e-06,0,0,0,0,0,0,205,300,0
81,1,14.1077,4.08814,62.2363,-12804.6,-601.318,-3922.67,-195.338,94.259,1.4589e-06,0,0,0,0,0,0,205,300,0
82,0,13.4973,6.83472,63.457,-13353.9,-601.318,-4197.33,-195.524,89.5603,1.43083e-06,0,0,0,0,0,0,205,300,0
82,1,13.1921,4.39331,61.0156,-11522.8,-479.247,-4014.22,-197.146,111.15,1.186e-06,0,0,0,0,0,0,205,300,0
83,0,11.6662,7.75025,64.0674,-13170.8,-479.247,-3831.12,-197.52,94.4231,1.1295e-06,0,0,0,0,0,0,205,300,0
83,1,12.2766,4.08814,62.2363,-12072.1,-1333.74,-3922.67,-183.57,106.027,3.23588e-06,0,0,0,0,0,0,205,300,0
84,0,11.6662,7.75025,61.626,-13537,-479.247,-3831.12,-197.223,80.3364,1.17425e-06,0,0,0,0,0,0,205,300,0
84,1,13.4973,6.83472,62.8467,-12621.5,-723.388,-3831.12,-193.49,99.1706,1.73802e-06,0,0,0,0,0,0,205,300,0
85,0,15.3284,5.61402,60.4053,-12438.4,131.104,-4014.22,-207.17,94.085,-3.27723e-07,0,0,0,0,0,0,205,300,0
85,1,10.1404,6.83472,64.0674,-14086.3,-357.177,-4014.22,-199.425,80.133,8.41805e-07,0,0,0,0,0,0,205,300,0
86,0,14.4128,5.30884,63.457,-12621.5,-1211.67,-3922.67,-185.906,101.102,2.88316e-06,0,0,0,0,0,0,205,300,0
86,1,13.4973,6.52954,62.2363,-12072.1,-845.458,-3556.46,-191.415,106.027,2.05122e-06,0,0,0,0,0,0,205,300,0
87,0,14.1077,4.39331,61.626,-13353.9,-479.247,-3739.57,-197.223,83.3076,1.17425e-06,0,0,0,0,0,0,205,300,0
87,1,12.8869,6.52954,63.457,-13170.8,253.175,-4014.22,-208.99,92.4458,-6.02428e-07,0,0,0,0,0,0,205,300,0
