Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
74,0,15.3284,6.52954,65.8984,-12072.1,-967.529,-3556.46,-190.318,116.807,2.21694e-06,0,0,0,0,0,0,205,300,0
74,1,13.1921,5.00367,59.7949,-12621.5,-1577.88,-3831.12,-178.612,88.9209,3.98451e-06,0,0,0,0,0,0,205,300,0
75,0,14.4128,7.44507,62.2363,-11889,-1822.02,-3922.67,-175.724,108.97,4.42053e-06,0,0,0,0,0,0,205,300,0
75,1,13.4973,4.39331,57.9639,-12255.2,9.03388,-3922.67,-205.156,88.5709,-2.35332e-08,0,0,0,0,0,0,205,300,0
76,0,13.8025,6.83472,66.5088,-13537,-1089.6,-3739.57,-188.617,96.4632,2.47373e-06,0,0,0,0,0,0,205,300,0
76,1,12.5818,6.22437,61.626,-13353.9,-845.458,-3739.57,-191.281,83.3076,2.07154e-06,0,0,0,0,0,0,205,300,0
77,0,14.718,6.22437,62.2363,-12804.6,-601.318,-3922.67,-195.338,94.259,1.4589e-06,0,0,0,0,0,0,205,300,0
77,1,14.1077,5.91919,61.0156,-12804.6,-235.107,-4288.88,-201.147,90.1429,5.8182e-07,0,0,0,0,0,0,205,300,0
78,0,15.9387,6.83472,59.7949,-12804.6,-967.529,-3648.01,-188.819,85.8587,2.44323e-06,0,0,0,0,0,0,205,300,0
78,1,13.1921,6.52954,61.626,-12621.5,-1089.6,-3922.67,-187.319,95.1926,2.66973e-06,0,0,0,0,0,0,205,300,0
79,0,14.4128,5.30884,62.2363,-13170.8,-723.388,-3739.57,-193.377,88.3748,1.75506e-06,0,0,0,0,0,0,205,300,0
79,1,14.4128,3.47779,62.2363,-13537,-235.107,-4014.22,-201.222,82.4906,5.70409e-07,0,0,0,0,0,0,205,300,0
80,0,16.2439,6.52954,61.626,-13537,-479.247,-3922.67,-197.223,80.3364,1.17425e-06,0,0,0,0,0,0,205,300,0
80,1,12.5818,4.39331,64.0674,-12987.7,-723.388,-3831.12,-193.709,97.2811,1.7049e-06,0,0,0,0,0,0,205,300,0
81,0,12.8869,8.3606,64.6777,-12072.1,-235.107,-4288.88,-201.365,113.349,5.48877e-07,0,0,0,0,0,0,205,300,0
81,1,13.1921,5.30884,58.5742,-12255.2,-1211.67,-3922.67,-184.314,90.774,3.12351e-06,0,0,0,0,0,0,205,300,0
82,0,11.6662,4.69849,64.0674,-12621.5,-601.318,-4014.22,-195.614,102.997,1.4172e-06,0,0,0,0,0,0,205,300,0
82,1,12.8869,6.52954,62.8467,-12438.4,-845.458,-4014.22,-191.547,102.084,2.0313e-06,0,0,0,0,0,0,205,300,0
83,0,13.8025,5.30884,61.626,-12621.5,-601.318,-3739.57,-195.242,95.1926,1.47335e-06,0,0,0,0,0,0,205,300,0
83,1,12.8869,5.61402,63.457,-12072.1,-845.458,-4288.88,-191.677,109.759,2.01177e-06,0,0,0,0,0,0,205,300,0
84,0,15.3284,8.3606,64.0674,-11156.6,-479.247,-3831.12,-197.52,125.861,1.1295e-06,0,0,0,0,0,0,205,300,0
84,1,15.6335,6.22437,61.626,-12255.2,-113.036,-3922.67,-203.166,101.135,2.76962e-07,0,0,0,0,0,0,205,300,0
85,0,14.4128,5.30884,61.626,-13353.9,-601.318,-3556.46,-195.242,83.3076,1.47335e-06,0,0,0,0,0,0,205,300,0
85,1,14.4128,6.52954,60.4053,-12072.1,-113.036,-3922.67,-203.129,100.148,2.82559e-07,0,0,0,0,0,0,205,300,0
86,0,15.6335,5.61402,64.0674,-12438.4,-967.529,-3648.01,-189.898,105.855,2.2803e-06,0,0,0,0,0,0,205,300,0
86,1,14.718,8.05542,62.2363,-12072.1,-601.318,-4014.22,-195.338,106.027,1.4589e-06,0,0,0,0,0,0,205,300,0
87,0,13.8025,7.44507,61.626,-12438.4,-967.529,-4014.22,-189.3,98.1638,2.37064e-06,0,0,0,0,0,0,205,300,0
87,1,15.0232,7.75025,62.8467,-11889,-1089.6,-3648.01,-187.663,110.825,2.61788e-06,0,0,0,0,0,0,205,300,0
